study,method,seed,identity,system,condition,replicate,sd_nmae,sd_nrmse
development,cpiri,43,metropt/insertion_4/rep1,metropt,insertion_4,1,0.3478348632709733,0.9020663605407346
development,cpiri,43,metropt/insertion_4/rep2,metropt,insertion_4,2,0.3494989980418547,0.9016313012123084
development,cpiri,43,metropt/legal_gauge_canonical_preprocessing/rep0,metropt,legal_gauge_canonical_preprocessing,0,0.3495058988525524,0.9077537786680818
development,cpiri,43,metropt/legal_gauge_direct/rep0,metropt,legal_gauge_direct,0,16.609398083179464,17.06382360827335
development,cpiri,43,metropt/permutation/rep0,metropt,permutation,0,0.349130004944036,0.9068068726458802
development,cpiri,43,metropt/permutation/rep1,metropt,permutation,1,0.34898058627934264,0.9062371508861323
development,cpiri,43,metropt/permutation/rep2,metropt,permutation,2,0.34936278952146005,0.9072349542587332
development,cpiri,43,metropt/reference/rep0,metropt,reference,0,0.34950587034673813,0.9077540200975642
development,cpiri,43,pmsm/deletion_30/rep0,pmsm,deletion_30,0,0.058710017419363054,0.14551849593309404
development,cpiri,43,pmsm/deletion_30/rep1,pmsm,deletion_30,1,0.058710017419363054,0.14551849593309404
development,cpiri,43,pmsm/deletion_30/rep2,pmsm,deletion_30,2,0.058710017419363054,0.14551849593309404
development,cpiri,43,pmsm/deletion_50/rep0,pmsm,deletion_50,0,0.058710017419363054,0.14551849593309404
development,cpiri,43,pmsm/deletion_50/rep1,pmsm,deletion_50,1,0.058710017419363054,0.14551849593309404
development,cpiri,43,pmsm/deletion_50/rep2,pmsm,deletion_50,2,0.058710017419363054,0.14551849593309404
development,cpiri,43,pmsm/insertion_1/rep0,pmsm,insertion_1,0,0.05883233548709657,0.14598284461933478
development,cpiri,43,pmsm/insertion_1/rep1,pmsm,insertion_1,1,0.05917532052676274,0.14532805211212843
development,cpiri,43,pmsm/insertion_1/rep2,pmsm,insertion_1,2,0.058822618471842454,0.14520050624216466
development,cpiri,43,pmsm/insertion_4/rep0,pmsm,insertion_4,0,0.05863097001429913,0.14577110639893553
development,cpiri,43,pmsm/insertion_4/rep1,pmsm,insertion_4,1,0.05861258703427849,0.14764020413049767
development,cpiri,43,pmsm/insertion_4/rep2,pmsm,insertion_4,2,0.05886974508727375,0.14523714604937946
development,cpiri,43,pmsm/legal_gauge_canonical_preprocessing/rep0,pmsm,legal_gauge_canonical_preprocessing,0,0.058710035566178674,0.14551824707472003
development,cpiri,43,pmsm/legal_gauge_direct/rep0,pmsm,legal_gauge_direct,0,16.850457780615272,17.41535418782717
development,cpiri,43,pmsm/permutation/rep0,pmsm,permutation,0,0.05869049201176937,0.14541970949544142
development,cpiri,43,pmsm/permutation/rep1,pmsm,permutation,1,0.058705032742007855,0.1452867039573363
development,cpiri,43,pmsm/permutation/rep2,pmsm,permutation,2,0.05867564570581407,0.1452509876800672
development,cpiri,43,pmsm/reference/rep0,pmsm,reference,0,0.058710017419363054,0.14551849593309404
development,cpiri,43,steel_industry/deletion_30/rep0,steel_industry,deletion_30,0,0.4005617781354006,0.7753847027044298
development,cpiri,43,steel_industry/deletion_30/rep1,steel_industry,deletion_30,1,0.4005617781354006,0.7753847027044298
development,cpiri,43,steel_industry/deletion_30/rep2,steel_industry,deletion_30,2,0.4005617781354006,0.7753847027044298
development,cpiri,43,steel_industry/deletion_50/rep0,steel_industry,deletion_50,0,0.4005617781354006,0.7753847027044298
development,cpiri,43,steel_industry/deletion_50/rep1,steel_industry,deletion_50,1,0.4005617781354006,0.7753847027044298
development,cpiri,43,steel_industry/deletion_50/rep2,steel_industry,deletion_50,2,0.4005617781354006,0.7753847027044298
development,cpiri,43,steel_industry/insertion_1/rep0,steel_industry,insertion_1,0,0.3316652851552702,0.6455161117035149
development,cpiri,43,steel_industry/insertion_1/rep1,steel_industry,insertion_1,1,0.331384035003518,0.6446155007505039
development,cpiri,43,steel_industry/insertion_1/rep2,steel_industry,insertion_1,2,0.3321730456535968,0.6455777283207185
development,cpiri,43,steel_industry/insertion_4/rep0,steel_industry,insertion_4,0,0.33460020561068876,0.6519662963170975
development,cpiri,43,steel_industry/insertion_4/rep1,steel_industry,insertion_4,1,0.33498849764983796,0.652543193379963
development,cpiri,43,steel_industry/insertion_4/rep2,steel_industry,insertion_4,2,0.335420172334021,0.6534470965716908
development,cpiri,43,steel_industry/legal_gauge_canonical_preprocessing/rep0,steel_industry,legal_gauge_canonical_preprocessing,0,0.3318096847777165,0.6426777376982064
development,cpiri,43,steel_industry/legal_gauge_direct/rep0,steel_industry,legal_gauge_direct,0,27.755828429304074,33.67461322942216
development,cpiri,43,steel_industry/permutation/rep0,steel_industry,permutation,0,0.3318680346787769,0.6428114628026518
development,cpiri,43,steel_industry/permutation/rep1,steel_industry,permutation,1,0.3318586850706795,0.6428294604642731
development,cpiri,43,steel_industry/permutation/rep2,steel_industry,permutation,2,0.33202234985245316,0.642956217092601
development,cpiri,43,steel_industry/reference/rep0,steel_industry,reference,0,0.3318096819561855,0.6426777302945126
development,cpiri,71,building_energy/deletion_30/rep0,building_energy,deletion_30,0,0.2356973403955266,0.39928969105749623
development,cpiri,71,building_energy/deletion_30/rep1,building_energy,deletion_30,1,0.2356973403955266,0.39928969105749623
development,cpiri,71,building_energy/deletion_30/rep2,building_energy,deletion_30,2,0.2356973403955266,0.39928969105749623
development,cpiri,71,building_energy/deletion_50/rep0,building_energy,deletion_50,0,0.2356973403955266,0.39928969105749623
development,cpiri,71,building_energy/deletion_50/rep1,building_energy,deletion_50,1,0.2356973403955266,0.39928969105749623
development,cpiri,71,building_energy/deletion_50/rep2,building_energy,deletion_50,2,0.2356973403955266,0.39928969105749623
development,cpiri,71,building_energy/insertion_1/rep0,building_energy,insertion_1,0,0.23550477174022094,0.3991913914677433
development,cpiri,71,building_energy/insertion_1/rep1,building_energy,insertion_1,1,0.23559612915318723,0.39921270402133835
development,cpiri,71,building_energy/insertion_1/rep2,building_energy,insertion_1,2,0.23546126818363164,0.3990298506353743
development,cpiri,71,building_energy/insertion_4/rep0,building_energy,insertion_4,0,0.23790038567164745,0.4005742317377599
development,cpiri,71,building_energy/insertion_4/rep1,building_energy,insertion_4,1,0.23737858513791465,0.4003501642257845
development,cpiri,71,building_energy/insertion_4/rep2,building_energy,insertion_4,2,0.23692387698072798,0.4001418000049624
development,cpiri,71,building_energy/legal_gauge_canonical_preprocessing/rep0,building_energy,legal_gauge_canonical_preprocessing,0,0.23569744877895524,0.3992895742721806
development,cpiri,71,building_energy/legal_gauge_direct/rep0,building_energy,legal_gauge_direct,0,297.37881253796525,308.16759689414005
development,cpiri,71,building_energy/permutation/rep0,building_energy,permutation,0,0.23572266726191682,0.39932396688618943
development,cpiri,71,building_energy/permutation/rep1,building_energy,permutation,1,0.23574591331420283,0.39935876344735427
development,cpiri,71,building_energy/permutation/rep2,building_energy,permutation,2,0.23572430963384983,0.39934561119686596
development,cpiri,71,building_energy/reference/rep0,building_energy,reference,0,0.2356973403955266,0.39928969105749623
development,cpiri,71,hydraulic/deletion_30/rep0,hydraulic,deletion_30,0,0.43844860307814965,0.759075422314916
development,cpiri,71,hydraulic/deletion_30/rep1,hydraulic,deletion_30,1,0.43844860307814965,0.759075422314916
development,cpiri,71,hydraulic/deletion_30/rep2,hydraulic,deletion_30,2,0.43844860307814965,0.759075422314916
development,cpiri,71,hydraulic/deletion_50/rep0,hydraulic,deletion_50,0,0.43844860307814965,0.759075422314916
development,cpiri,71,hydraulic/deletion_50/rep1,hydraulic,deletion_50,1,0.43844860307814965,0.759075422314916
development,cpiri,71,hydraulic/deletion_50/rep2,hydraulic,deletion_50,2,0.43844860307814965,0.759075422314916
development,cpiri,71,hydraulic/insertion_1/rep0,hydraulic,insertion_1,0,0.4405096557239635,0.7623468520238397
development,cpiri,71,hydraulic/insertion_1/rep1,hydraulic,insertion_1,1,0.43640522128363457,0.7541030279531782
development,cpiri,71,hydraulic/insertion_1/rep2,hydraulic,insertion_1,2,0.4363860188123643,0.7540079334729088
development,cpiri,71,hydraulic/insertion_4/rep0,hydraulic,insertion_4,0,0.43375717798259456,0.751251171252486
development,cpiri,71,hydraulic/insertion_4/rep1,hydraulic,insertion_4,1,0.4374408034209791,0.760796959198418
development,cpiri,71,hydraulic/insertion_4/rep2,hydraulic,insertion_4,2,0.43402799214253907,0.7581378514067352
development,cpiri,71,hydraulic/legal_gauge_canonical_preprocessing/rep0,hydraulic,legal_gauge_canonical_preprocessing,0,0.4384485505026109,0.7590753747135404
development,cpiri,71,hydraulic/legal_gauge_direct/rep0,hydraulic,legal_gauge_direct,0,62348.96738994553,63156.56919960558
development,cpiri,71,hydraulic/permutation/rep0,hydraulic,permutation,0,0.4377925857728838,0.7580575809300177
development,cpiri,71,hydraulic/permutation/rep1,hydraulic,permutation,1,0.43703723142143286,0.7564700297135867
development,cpiri,71,hydraulic/permutation/rep2,hydraulic,permutation,2,0.43701651383928436,0.7564354562824527
development,cpiri,71,hydraulic/reference/rep0,hydraulic,reference,0,0.43844860307814965,0.759075422314916
development,cpiri,71,metropt/deletion_30/rep0,metropt,deletion_30,0,0.336760520830306,0.8843598280235978
development,cpiri,71,metropt/deletion_30/rep1,metropt,deletion_30,1,0.33605074273849395,0.8857400000137498
development,cpiri,71,metropt/deletion_30/rep2,metropt,deletion_30,2,0.33733355647692387,0.8847203934902893
development,cpiri,71,metropt/deletion_50/rep0,metropt,deletion_50,0,0.33627600788760237,0.8825906419290289
development,cpiri,71,metropt/deletion_50/rep1,metropt,deletion_50,1,0.33500700879505835,0.8801383722077715
development,cpiri,71,metropt/deletion_50/rep2,metropt,deletion_50,2,0.3358452472467474,0.8831310976673405
development,cpiri,71,metropt/insertion_1/rep0,metropt,insertion_1,0,0.33617284953517246,0.8839702937605031
development,cpiri,71,metropt/insertion_1/rep1,metropt,insertion_1,1,0.3391100055285399,0.8868835980429229
development,cpiri,71,metropt/insertion_1/rep2,metropt,insertion_1,2,0.3364016485806151,0.8842463581454763
development,cpiri,71,metropt/insertion_4/rep0,metropt,insertion_4,0,0.34160054724217714,0.8878196343765554
development,cpiri,71,metropt/insertion_4/rep1,metropt,insertion_4,1,0.3392700465622157,0.8860055625528639
development,cpiri,71,metropt/insertion_4/rep2,metropt,insertion_4,2,0.3396707460850158,0.8832444662875828
development,cpiri,71,metropt/legal_gauge_canonical_preprocessing/rep0,metropt,legal_gauge_canonical_preprocessing,0,0.3362799765529347,0.8856006200293233
development,cpiri,71,metropt/legal_gauge_direct/rep0,metropt,legal_gauge_direct,0,16.587331093121986,17.043456431745323
development,cpiri,71,metropt/permutation/rep0,metropt,permutation,0,0.33668457084757514,0.8865243278437085
development,cpiri,71,metropt/permutation/rep1,metropt,permutation,1,0.336987298360566,0.8868278372154457
development,cpiri,71,metropt/permutation/rep2,metropt,permutation,2,0.33695905890543726,0.8868814934954672
development,cpiri,71,metropt/reference/rep0,metropt,reference,0,0.3362799270600877,0.885600578277838
development,cpiri,71,pmsm/deletion_30/rep0,pmsm,deletion_30,0,0.07166198059989962,0.15136638395636626
development,cpiri,71,pmsm/deletion_30/rep1,pmsm,deletion_30,1,0.07166198059989962,0.15136638395636626
development,cpiri,71,pmsm/deletion_30/rep2,pmsm,deletion_30,2,0.07166198059989962,0.15136638395636626
development,cpiri,71,pmsm/deletion_50/rep0,pmsm,deletion_50,0,0.07166198059989962,0.15136638395636626
development,cpiri,71,pmsm/deletion_50/rep1,pmsm,deletion_50,1,0.07166198059989962,0.15136638395636626
development,cpiri,71,pmsm/deletion_50/rep2,pmsm,deletion_50,2,0.07166198059989962,0.15136638395636626
development,cpiri,71,pmsm/insertion_1/rep0,pmsm,insertion_1,0,0.07176843403662686,0.15184731705943935
development,cpiri,71,pmsm/insertion_1/rep1,pmsm,insertion_1,1,0.07180222114405109,0.15116208412244878
development,cpiri,71,pmsm/insertion_1/rep2,pmsm,insertion_1,2,0.07127103198813847,0.15092069894753044
development,cpiri,71,pmsm/insertion_4/rep0,pmsm,insertion_4,0,0.0711765127797712,0.14971793418725707
development,cpiri,71,pmsm/insertion_4/rep1,pmsm,insertion_4,1,0.07147935077715004,0.1508146722498033
development,cpiri,71,pmsm/insertion_4/rep2,pmsm,insertion_4,2,0.0714417369683147,0.1495736400327138
development,cpiri,71,pmsm/legal_gauge_canonical_preprocessing/rep0,pmsm,legal_gauge_canonical_preprocessing,0,0.07166193229078642,0.15136619800646117
development,cpiri,71,pmsm/legal_gauge_direct/rep0,pmsm,legal_gauge_direct,0,15.628584007609511,16.117836618903596
development,cpiri,71,pmsm/permutation/rep0,pmsm,permutation,0,0.07163349730182796,0.1513097232291614
development,cpiri,71,pmsm/permutation/rep1,pmsm,permutation,1,0.07163982632908086,0.1513789811108687
development,cpiri,71,pmsm/permutation/rep2,pmsm,permutation,2,0.07166022080769323,0.15141718276929614
development,cpiri,71,pmsm/reference/rep0,pmsm,reference,0,0.07166198059989962,0.15136638395636626
development,cpiri,71,steel_industry/deletion_30/rep0,steel_industry,deletion_30,0,0.33491204862355123,0.661793508072311
development,cpiri,71,steel_industry/deletion_30/rep1,steel_industry,deletion_30,1,0.33491204862355123,0.661793508072311
development,cpiri,71,steel_industry/deletion_30/rep2,steel_industry,deletion_30,2,0.33491204862355123,0.661793508072311
development,cpiri,71,steel_industry/deletion_50/rep0,steel_industry,deletion_50,0,0.33491204862355123,0.661793508072311
development,cpiri,71,steel_industry/deletion_50/rep1,steel_industry,deletion_50,1,0.33491204862355123,0.661793508072311
development,cpiri,71,steel_industry/deletion_50/rep2,steel_industry,deletion_50,2,0.33491204862355123,0.661793508072311
development,cpiri,71,steel_industry/insertion_1/rep0,steel_industry,insertion_1,0,0.32059070477965435,0.6215591468046104
development,cpiri,71,steel_industry/insertion_1/rep1,steel_industry,insertion_1,1,0.31923268822506534,0.620622819110933
development,cpiri,71,steel_industry/insertion_1/rep2,steel_industry,insertion_1,2,0.32172287626665474,0.6236637026776648
development,cpiri,71,steel_industry/insertion_4/rep0,steel_industry,insertion_4,0,0.32915331468592945,0.6315914581063177
development,cpiri,71,steel_industry/insertion_4/rep1,steel_industry,insertion_4,1,0.3297977076985915,0.6322517573831494
development,cpiri,71,steel_industry/insertion_4/rep2,steel_industry,insertion_4,2,0.3300243681664936,0.6331799801404674
development,cpiri,71,steel_industry/legal_gauge_canonical_preprocessing/rep0,steel_industry,legal_gauge_canonical_preprocessing,0,0.3155882881929727,0.6164769548614651
development,cpiri,71,steel_industry/legal_gauge_direct/rep0,steel_industry,legal_gauge_direct,0,18.570795656027446,20.92290239992458
development,cpiri,71,steel_industry/permutation/rep0,steel_industry,permutation,0,0.31556652090032894,0.6165445628096988
development,cpiri,71,steel_industry/permutation/rep1,steel_industry,permutation,1,0.3156096274109812,0.6166683222474161
development,cpiri,71,steel_industry/permutation/rep2,steel_industry,permutation,2,0.3156071477411208,0.6165460617413575
development,cpiri,71,steel_industry/reference/rep0,steel_industry,reference,0,0.31558828503740644,0.6164769433462898
development,cpiri,101,building_energy/deletion_30/rep0,building_energy,deletion_30,0,0.23553963820675664,0.398859801239193
development,cpiri,101,building_energy/deletion_30/rep1,building_energy,deletion_30,1,0.23553963820675664,0.398859801239193
development,cpiri,101,building_energy/deletion_30/rep2,building_energy,deletion_30,2,0.23553963820675664,0.398859801239193
development,cpiri,101,building_energy/deletion_50/rep0,building_energy,deletion_50,0,0.23553963820675664,0.398859801239193
