regime,system,seed,block,elements_per_channel,gaugeformer_v13,moirai,gain
joint,hydraulic,17,hydraulic:segment-1935:day-0,24,0.10752915241546285,0.10927891439212956,0.0017497619766667083
joint,hydraulic,17,hydraulic:segment-1936:day-0,24,0.09827170778372239,0.09861246124357241,0.00034075345985001837
joint,hydraulic,17,hydraulic:segment-1937:day-0,24,0.10221047160591885,0.10379870946094309,0.0015882378550242382
joint,hydraulic,17,hydraulic:segment-1938:day-0,24,0.11369029648619415,0.11475202627251327,0.0010617297863191183
joint,hydraulic,17,hydraulic:segment-1939:day-0,24,0.10332580366539279,0.10456164639813888,0.001235842732746087
joint,hydraulic,17,hydraulic:segment-1940:day-0,24,0.1051638296795897,0.10663184968366524,0.001468020004075532
joint,hydraulic,17,hydraulic:segment-1941:day-0,24,0.11678935306142509,0.11924969285131255,0.002460339789887467
joint,hydraulic,17,hydraulic:segment-1942:day-0,24,0.1057225023477576,0.1062799291679112,0.0005574268201535976
joint,hydraulic,17,hydraulic:segment-1943:day-0,24,0.10374875011961002,0.10527623456998965,0.001527484450379632
joint,hydraulic,17,hydraulic:segment-1944:day-0,24,0.09734145740048109,0.09912726240024924,0.001785804999768159
joint,hydraulic,17,hydraulic:segment-1945:day-0,24,0.09829372486374235,0.10051782552141389,0.002224100657671535
joint,hydraulic,17,hydraulic:segment-1946:day-0,24,0.09286234703980481,0.09542742593743651,0.0025650788976317035
joint,hydraulic,17,hydraulic:segment-1947:day-0,24,0.09368251238872453,0.09622170980352886,0.002539197414804323
joint,hydraulic,17,hydraulic:segment-1948:day-0,24,0.11228724454054773,0.11458544580845063,0.002298201267902908
joint,hydraulic,17,hydraulic:segment-1949:day-0,24,0.10143186698578938,0.1035186082154989,0.0020867412297095184
joint,hydraulic,17,hydraulic:segment-1950:day-0,24,0.10269482472490139,0.10613468296648891,0.003439858241587518
joint,hydraulic,17,hydraulic:segment-1951:day-0,24,0.0943340955078944,0.09530582338299357,0.0009717278750991654
joint,hydraulic,17,hydraulic:segment-1952:day-0,24,0.10590044242588258,0.10691145610033596,0.001011013674453387
joint,hydraulic,17,hydraulic:segment-1953:day-0,24,0.09357572330765761,0.09453193906240843,0.0009562157547508277
joint,hydraulic,17,hydraulic:segment-1954:day-0,24,0.10670149672143951,0.10761471153141214,0.0009132148099726262
joint,hydraulic,17,hydraulic:segment-1955:day-0,24,0.0964946084638349,0.09822992079461997,0.0017353123307850687
joint,hydraulic,17,hydraulic:segment-1956:day-0,24,0.09695045517783184,0.09848080257051,0.001530347392678169
joint,hydraulic,17,hydraulic:segment-1957:day-0,24,0.10082585414359628,0.1034314117521827,0.0026055576085864257
joint,hydraulic,17,hydraulic:segment-1958:day-0,24,0.09837346952558308,0.10040835953884283,0.002034890013259752
joint,hydraulic,17,hydraulic:segment-1959:day-0,24,0.09739801681818758,0.09871293728080527,0.0013149204626176914
joint,hydraulic,17,hydraulic:segment-1960:day-0,24,0.1036463965998186,0.10478091598172286,0.0011345193819042587
joint,hydraulic,17,hydraulic:segment-1961:day-0,24,0.09373717237679358,0.09567016433199028,0.0019329919551967084
joint,hydraulic,17,hydraulic:segment-1962:day-0,24,0.11401540581919573,0.11434711019058719,0.00033170437139146136
joint,hydraulic,17,hydraulic:segment-1963:day-0,24,0.10369296111421678,0.10528877456082059,0.001595813446603811
joint,hydraulic,17,hydraulic:segment-1964:day-0,24,0.0976099923275038,0.10024127808909575,0.0026312857615919533
joint,hydraulic,17,hydraulic:segment-1965:day-0,24,0.10221238298389691,0.10316894828229388,0.0009565652983969664
joint,hydraulic,17,hydraulic:segment-1966:day-0,24,0.09256239175224533,0.0934919961173629,0.0009296043651175756
joint,hydraulic,17,hydraulic:segment-1967:day-0,24,0.09176186031721167,0.09301253477623324,0.001250674459021564
joint,hydraulic,17,hydraulic:segment-1968:day-0,24,0.09607958943248604,0.09790815074139737,0.0018285613089113334
joint,hydraulic,17,hydraulic:segment-1969:day-0,24,0.10581826825494446,0.10719160250371035,0.0013733342487658867
joint,hydraulic,17,hydraulic:segment-1970:day-0,24,0.09665559733794529,0.0979018052304906,0.0012462078925453007
joint,hydraulic,17,hydraulic:segment-1971:day-0,24,0.11152440348886865,0.11234759372321615,0.0008231902343475012
joint,hydraulic,17,hydraulic:segment-1972:day-0,24,0.10127115624588769,0.10236460307065047,0.0010934468247627838
joint,hydraulic,17,hydraulic:segment-1973:day-0,24,0.09536703144009917,0.09657718765041373,0.0012101562103145613
joint,hydraulic,17,hydraulic:segment-1974:day-0,24,0.10203222040848002,0.10301069183862877,0.0009784714301487446
joint,hydraulic,17,hydraulic:segment-1975:day-0,24,0.09292728796397762,0.09377228226763563,0.0008449943036580171
joint,hydraulic,17,hydraulic:segment-1976:day-0,24,0.08930731571776958,0.0916970605164618,0.0023897447986922227
joint,hydraulic,17,hydraulic:segment-1977:day-0,24,0.09661833229997312,0.09800901137978879,0.0013906790798156737
joint,hydraulic,17,hydraulic:segment-1978:day-0,24,0.09857823955801971,0.0999918385389778,0.0014135989809580946
joint,hydraulic,17,hydraulic:segment-1979:day-0,24,0.10403571448412717,0.10491404798552156,0.0008783335013943933
joint,hydraulic,17,hydraulic:segment-1980:day-0,24,0.09254571459447666,0.09463168344174933,0.0020859688472726623
joint,hydraulic,17,hydraulic:segment-1981:day-0,24,0.09515068826978944,0.09640974831035687,0.0012590600405674307
joint,hydraulic,17,hydraulic:segment-1982:day-0,24,0.10287595005551718,0.10519724713287688,0.002321297077359702
joint,hydraulic,17,hydraulic:segment-1983:day-0,24,0.10881988796311537,0.11094211707908887,0.002122229115973498
joint,hydraulic,17,hydraulic:segment-1984:day-0,24,0.09427729716840438,0.09612491744888657,0.0018476202804821873
joint,hydraulic,17,hydraulic:segment-1985:day-0,24,0.10341990670365857,0.106570347612849,0.0031504409091904356
joint,hydraulic,17,hydraulic:segment-1986:day-0,24,0.0928127800989558,0.09380462704132773,0.000991846942371935
joint,hydraulic,17,hydraulic:segment-1987:day-0,24,0.09478159663193034,0.09627353618934116,0.0014919395574108235
joint,hydraulic,17,hydraulic:segment-1988:day-0,24,0.1019097529172045,0.10299740036726408,0.001087647450059584
joint,hydraulic,17,hydraulic:segment-1989:day-0,24,0.10497519092882064,0.10756799377250892,0.002592802843688277
joint,hydraulic,17,hydraulic:segment-1990:day-0,24,0.09220952387312342,0.09368275077329477,0.0014732269001713483
joint,hydraulic,17,hydraulic:segment-1991:day-0,24,0.10040957259851765,0.10187971982534806,0.0014701472268304067
joint,hydraulic,17,hydraulic:segment-1992:day-0,24,0.09622624832604576,0.09725996944966703,0.0010337211236212673
joint,hydraulic,17,hydraulic:segment-1993:day-0,24,0.09707989001576633,0.09810573342137197,0.001025843405605631
joint,hydraulic,17,hydraulic:segment-1994:day-0,24,0.10239389442496596,0.10423277145375624,0.0018388770287902784
joint,hydraulic,17,hydraulic:segment-1995:day-0,24,0.10298277006189373,0.10448954231623905,0.001506772254345326
joint,hydraulic,17,hydraulic:segment-1996:day-0,24,0.10460886824113691,0.10636156960074002,0.0017527013596031066
joint,hydraulic,17,hydraulic:segment-1997:day-0,24,0.11410029305447955,0.11607802711905672,0.001977734064577172
joint,hydraulic,17,hydraulic:segment-1998:day-0,24,0.10207903778185454,0.10393237228852026,0.0018533345066657214
joint,hydraulic,17,hydraulic:segment-1999:day-0,24,0.09850142288435158,0.09967506850971196,0.0011736456253603755
joint,hydraulic,17,hydraulic:segment-2000:day-0,24,0.10477994021472747,0.10732855691774462,0.002548616703017148
joint,hydraulic,17,hydraulic:segment-2001:day-0,24,0.09247612040009374,0.09455763481326275,0.0020815144131690055
joint,hydraulic,17,hydraulic:segment-2002:day-0,24,0.11598959191040828,0.11741265734518143,0.0014230654347731492
joint,hydraulic,17,hydraulic:segment-2003:day-0,24,0.09213384373326026,0.09342461571052862,0.0012907719772683596
joint,hydraulic,17,hydraulic:segment-2004:day-0,24,0.09876035592990369,0.09976177049175253,0.0010014145618488374
joint,hydraulic,17,hydraulic:segment-2005:day-0,24,0.10324961796514083,0.10419799611562862,0.0009483781504877886
joint,hydraulic,17,hydraulic:segment-2006:day-0,24,0.09959712869022799,0.10181641372613014,0.0022192850359021438
joint,hydraulic,17,hydraulic:segment-2007:day-0,24,0.10032811543028985,0.101935255955984,0.001607140525694148
joint,hydraulic,17,hydraulic:segment-2008:day-0,24,0.09236041630961142,0.09375864210429861,0.001398225794687194
joint,hydraulic,17,hydraulic:segment-2009:day-0,24,0.10365222251007133,0.1041681800773107,0.000515957567239364
joint,hydraulic,17,hydraulic:segment-2010:day-0,24,0.09252039413422034,0.09296787472698216,0.00044748059276182583
joint,hydraulic,17,hydraulic:segment-2011:day-0,24,0.10211695316964783,0.10391598820925967,0.001799035039611832
joint,hydraulic,17,hydraulic:segment-2012:day-0,24,0.09871888277535416,0.10030883412653055,0.0015899513511763858
joint,hydraulic,17,hydraulic:segment-2013:day-0,24,0.09768037288070476,0.09924376939202982,0.0015633965113250603
joint,hydraulic,17,hydraulic:segment-2014:day-0,24,0.09173157046504382,0.09287790036935294,0.0011463299043091152
joint,hydraulic,17,hydraulic:segment-2015:day-0,24,0.09443060287723329,0.09509779005662193,0.0006671871793886425
joint,hydraulic,17,hydraulic:segment-2016:day-0,24,0.08975182102054487,0.09161384666033376,0.0018620256397888918
joint,hydraulic,17,hydraulic:segment-2017:day-0,24,0.09400739895522661,0.09561882860789979,0.001611429652673177
joint,hydraulic,17,hydraulic:segment-2018:day-0,24,0.11261125972073883,0.11402235524112843,0.0014110955203895936
joint,hydraulic,17,hydraulic:segment-2019:day-0,24,0.09983743485447427,0.10244236425997022,0.002604929405495948
joint,hydraulic,17,hydraulic:segment-2020:day-0,24,0.09718123472271734,0.09938307955550807,0.0022018448327907336
joint,hydraulic,17,hydraulic:segment-2021:day-0,24,0.09751380458767178,0.09883054791396402,0.0013167433262922384
joint,hydraulic,17,hydraulic:segment-2022:day-0,24,0.1031042550148307,0.10593016892073487,0.0028259139059041705
joint,hydraulic,17,hydraulic:segment-2023:day-0,24,0.09859276453867588,0.10165263883378378,0.0030598742951079005
joint,hydraulic,17,hydraulic:segment-2024:day-0,24,0.09556977131285603,0.0983446608338062,0.0027748895209501745
joint,hydraulic,17,hydraulic:segment-2025:day-0,24,0.11053026642654441,0.11396797475395007,0.003437708327405656
joint,hydraulic,17,hydraulic:segment-2026:day-0,24,0.09457644448343815,0.09628717305865436,0.0017107285752162166
joint,hydraulic,17,hydraulic:segment-2027:day-0,24,0.09845135009594544,0.10267423712900531,0.004222887033059869
joint,hydraulic,17,hydraulic:segment-2028:day-0,24,0.09881556153640755,0.10149623503862645,0.0026806735022189
joint,hydraulic,17,hydraulic:segment-2029:day-0,24,0.09918430187253877,0.10035663834082696,0.001172336468288196
joint,hydraulic,17,hydraulic:segment-2030:day-0,24,0.1086163854266754,0.11165464036099673,0.0030382549343213328
joint,hydraulic,17,hydraulic:segment-2031:day-0,24,0.09991415913105632,0.1031093309163041,0.00319517178524778
joint,hydraulic,17,hydraulic:segment-2032:day-0,24,0.10010492121207393,0.10328378248173486,0.0031788612696609375
joint,hydraulic,17,hydraulic:segment-2033:day-0,24,0.10372917295260478,0.10501703303084475,0.0012878600782399718
joint,hydraulic,17,hydraulic:segment-2034:day-0,24,0.10227112090113294,0.10575895116164011,0.0034878302605071687
joint,hydraulic,17,hydraulic:segment-2035:day-0,24,0.10667681484106985,0.1094410635094094,0.0027642486683395473
joint,hydraulic,17,hydraulic:segment-2036:day-0,24,0.10388809815901308,0.10629892631836364,0.0024108281593505643
joint,hydraulic,17,hydraulic:segment-2037:day-0,24,0.09477032486719691,0.09551587173581352,0.0007455468686166089
joint,hydraulic,17,hydraulic:segment-2038:day-0,24,0.1152985442187503,0.1159015046842434,0.000602960465493102
joint,hydraulic,17,hydraulic:segment-2039:day-0,24,0.09690926384999118,0.09911083113958431,0.0022015672895931288
joint,hydraulic,17,hydraulic:segment-2040:day-0,24,0.1019077804549036,0.10330547781689468,0.0013976973619910793
joint,hydraulic,17,hydraulic:segment-2041:day-0,24,0.1030481737482668,0.10559411792086817,0.002545944172601372
joint,hydraulic,17,hydraulic:segment-2042:day-0,24,0.0942924666644205,0.09649727357793057,0.0022048069135100767
joint,hydraulic,17,hydraulic:segment-2043:day-0,24,0.0994435273989351,0.10154059295784044,0.0020970655589053477
joint,hydraulic,17,hydraulic:segment-2044:day-0,24,0.09527904130119856,0.0970483949139453,0.0017693536127467435
joint,hydraulic,17,hydraulic:segment-2045:day-0,24,0.09555409495093553,0.09694758006861713,0.0013934851176816004
joint,hydraulic,17,hydraulic:segment-2046:day-0,24,0.1053178820618709,0.10657384508605607,0.0012559630241851666
joint,hydraulic,17,hydraulic:segment-2047:day-0,24,0.09831820866253854,0.09941843294964564,0.0011002242871070989
joint,hydraulic,17,hydraulic:segment-2048:day-0,24,0.10365961896969335,0.1049621010157114,0.001302482046018058
joint,hydraulic,17,hydraulic:segment-2049:day-0,24,0.10051590083954705,0.10227590334622177,0.0017600025066747266
joint,hydraulic,17,hydraulic:segment-2050:day-0,24,0.10450096354191328,0.105616000562532,0.0011150370206187143
joint,hydraulic,17,hydraulic:segment-2051:day-0,24,0.09979532652470097,0.10234552051175767,0.0025501939870567064
joint,hydraulic,17,hydraulic:segment-2052:day-0,24,0.10346847512424853,0.1066759350792231,0.0032074599549745675
joint,hydraulic,17,hydraulic:segment-2053:day-0,24,0.10441048574250654,0.10647534888025148,0.0020648631377449406
joint,hydraulic,17,hydraulic:segment-2054:day-0,24,0.10812618576936578,0.11091285680612345,0.002786671036757671
joint,hydraulic,17,hydraulic:segment-2055:day-0,24,0.10147076313126588,0.10268585087074773,0.0012150877394818543
joint,hydraulic,17,hydraulic:segment-2056:day-0,24,0.10545073648845796,0.1072419123986788,0.0017911759102208352
joint,hydraulic,17,hydraulic:segment-2057:day-0,24,0.09446696019196996,0.09523791726769137,0.0007709570757214179
joint,hydraulic,17,hydraulic:segment-2058:day-0,24,0.10552789782753477,0.10767410409765463,0.0021462062701198548
joint,hydraulic,17,hydraulic:segment-2059:day-0,24,0.10982081533712007,0.11084835997398654,0.0010275446368664676
joint,hydraulic,17,hydraulic:segment-2060:day-0,24,0.09505753934114797,0.09775849059478324,0.0027009512536352726
joint,hydraulic,17,hydraulic:segment-2061:day-0,24,0.09377062787253784,0.09745310357111425,0.0036824756985764096
joint,hydraulic,17,hydraulic:segment-2062:day-0,24,0.10106836340568345,0.10241716061476101,0.0013487972090775596
joint,hydraulic,17,hydraulic:segment-2063:day-0,24,0.10330357321744445,0.1049618460319255,0.0016582728144810543
joint,hydraulic,17,hydraulic:segment-2064:day-0,24,0.10428425940680998,0.10567003592933268,0.001385776522522697
joint,hydraulic,17,hydraulic:segment-2065:day-0,24,0.10665107855649955,0.10808152706359782,0.001430448507098267
joint,hydraulic,17,hydraulic:segment-2066:day-0,24,0.11185571142729006,0.11397782848058258,0.002122117053292516
joint,hydraulic,17,hydraulic:segment-2067:day-0,24,0.09526880411627442,0.0971068063864643,0.0018380022701898757
joint,hydraulic,17,hydraulic:segment-2068:day-0,24,0.11719062081411052,0.11744173855462203,0.00025111774051150837
joint,hydraulic,17,hydraulic:segment-2069:day-0,24,0.10206120361104584,0.10341637586099825,0.0013551722499524077
joint,hydraulic,17,hydraulic:segment-2070:day-0,24,0.09848070132225199,0.10034531105063302,0.0018646097283810253
joint,hydraulic,17,hydraulic:segment-2071:day-0,24,0.0947863567318884,0.09647579763991725,0.001689440908028847
joint,hydraulic,17,hydraulic:segment-2072:day-0,24,0.09266319507755838,0.09490006169188059,0.0022368666143222082
joint,hydraulic,17,hydraulic:segment-2073:day-0,24,0.09459154086673822,0.09556010041284861,0.0009685595461103869
joint,hydraulic,17,hydraulic:segment-2074:day-0,24,0.10351630474900633,0.10551962363536473,0.0020033188863583934
joint,hydraulic,17,hydraulic:segment-2075:day-0,24,0.09117243497244618,0.09298075265738671,0.0018083176849405386
joint,hydraulic,17,hydraulic:segment-2076:day-0,24,0.09321821518045578,0.09420700999886125,0.0009887948184054696
joint,hydraulic,17,hydraulic:segment-2077:day-0,24,0.09572594161904806,0.09764550446441148,0.0019195628453634178
